event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,report_type,round,source_file,extracted_at,identifier,v8sc_name,kph
RUA,QR10,19,Matthew Payne,Ford Mustang GT,9,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 10.pdf,2026-04-22 16:49:00,,,
RUA,QR11,88,Broc Feeney,Ford Mustang GT,2,1,33,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,888,William Brown,Ford Mustang GT,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,1,Chaz Mostert,Toyota GR Supra A90,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,2,Ryan Wood,Toyota GR Supra A90,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,19,Matthew Payne,Ford Mustang GT,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,26,Kai Allen,Ford Mustang GT,2,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,6,Cameron Waters,Ford Mustang GT,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,17,Brodie Kostecki,Ford Mustang GT,2,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,20,David Reynolds,Chev Camaro ZL1,2,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,18,Anton De Pasquale,Chev Camaro ZL1,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,10,Zach Bates,Chev Camaro ZL1,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,14,Cameron Hill,Toyota GR Supra A90,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,99,Cooper Murray,Chev Camaro ZL1,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,96,Macauley Jones,Toyota GR Supra A90,2,1,32,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,9,Jobe Stewart,Chev Camaro ZL1,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,777,Declan Fraser,Chev Camaro ZL1,2,1,31,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,31,Jayden Ojeda,Chev Camaro ZL1,2,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,55,Thomas Randle,Ford Mustang GT,3,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,38,Rylan Gray,Ford Mustang GT,3,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,7,James Golding,Ford Mustang GT,3,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,11,Jackson Walls,Ford Mustang GT,3,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,4,Jack Le Brocq,Chev Camaro ZL1,3,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,3,Aaron Cameron,Ford Mustang GT,3,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,888,William Brown,Ford Mustang GT,5,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,8,Andre Heimgartner,Toyota GR Supra A90,5,1,33,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,19,Matthew Payne,Ford Mustang GT,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,6,Cameron Waters,Ford Mustang GT,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,17,Brodie Kostecki,Ford Mustang GT,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,10,Zach Bates,Chev Camaro ZL1,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,99,Cooper Murray,Chev Camaro ZL1,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,14,Cameron Hill,Toyota GR Supra A90,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,777,Declan Fraser,Chev Camaro ZL1,5,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,20,David Reynolds,Chev Camaro ZL1,5,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,1,Chaz Mostert,Toyota GR Supra A90,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,2,Ryan Wood,Toyota GR Supra A90,5,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,96,Macauley Jones,Toyota GR Supra A90,5,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,9,Jobe Stewart,Chev Camaro ZL1,5,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,55,Thomas Randle,Ford Mustang GT,6,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,31,Jayden Ojeda,Chev Camaro ZL1,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,7,James Golding,Ford Mustang GT,6,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,3,Aaron Cameron,Ford Mustang GT,6,1,32,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,11,Jackson Walls,Ford Mustang GT,6,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,88,Broc Feeney,Ford Mustang GT,6,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,26,Kai Allen,Ford Mustang GT,6,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,18,Anton De Pasquale,Chev Camaro ZL1,6,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,38,Rylan Gray,Ford Mustang GT,7,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,4,Jack Le Brocq,Chev Camaro ZL1,7,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,19,Matthew Payne,Ford Mustang GT,8,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,26,Kai Allen,Ford Mustang GT,9,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,88,Broc Feeney,Ford Mustang GT,9,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,31,Jayden Ojeda,Chev Camaro ZL1,7,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,2,Ryan Wood,Toyota GR Supra A90,8,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,8,Andre Heimgartner,Toyota GR Supra A90,8,1,32,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,88,Broc Feeney,Ford Mustang GT,11,1,33,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,888,William Brown,Ford Mustang GT,7,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,17,Brodie Kostecki,Ford Mustang GT,7,1,33,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,7,James Golding,Ford Mustang GT,8,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR11,3,Aaron Cameron,Ford Mustang GT,8,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 11.pdf,2026-04-22 16:49:00,,,
RUA,QR12,2,Ryan Wood,Toyota GR Supra A90,2,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,19,Matthew Payne,Ford Mustang GT,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,55,Thomas Randle,Ford Mustang GT,2,1,31,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,17,Brodie Kostecki,Ford Mustang GT,2,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,20,David Reynolds,Chev Camaro ZL1,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,8,Andre Heimgartner,Toyota GR Supra A90,2,1,32,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,18,Anton De Pasquale,Chev Camaro ZL1,2,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,7,James Golding,Ford Mustang GT,2,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,4,Jack Le Brocq,Chev Camaro ZL1,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,10,Zach Bates,Chev Camaro ZL1,2,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,99,Cooper Murray,Chev Camaro ZL1,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,14,Cameron Hill,Toyota GR Supra A90,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,96,Macauley Jones,Toyota GR Supra A90,2,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,3,Aaron Cameron,Ford Mustang GT,2,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,777,Declan Fraser,Chev Camaro ZL1,2,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,31,Jayden Ojeda,Chev Camaro ZL1,2,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,9,Jobe Stewart,Chev Camaro ZL1,2,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,88,Broc Feeney,Ford Mustang GT,3,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,888,William Brown,Ford Mustang GT,3,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,1,Chaz Mostert,Toyota GR Supra A90,3,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,26,Kai Allen,Ford Mustang GT,3,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,6,Cameron Waters,Ford Mustang GT,3,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,38,Rylan Gray,Ford Mustang GT,3,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,11,Jackson Walls,Ford Mustang GT,3,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,18,Anton De Pasquale,Chev Camaro ZL1,4,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,9,Jobe Stewart,Chev Camaro ZL1,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,10,Zach Bates,Chev Camaro ZL1,5,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,99,Cooper Murray,Chev Camaro ZL1,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,31,Jayden Ojeda,Chev Camaro ZL1,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,19,Matthew Payne,Ford Mustang GT,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,4,Jack Le Brocq,Chev Camaro ZL1,5,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,88,Broc Feeney,Ford Mustang GT,6,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,6,Cameron Waters,Ford Mustang GT,6,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,17,Brodie Kostecki,Ford Mustang GT,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,20,David Reynolds,Chev Camaro ZL1,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,1,Chaz Mostert,Toyota GR Supra A90,6,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,96,Macauley Jones,Toyota GR Supra A90,5,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,7,James Golding,Ford Mustang GT,5,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,3,Aaron Cameron,Ford Mustang GT,5,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,11,Jackson Walls,Ford Mustang GT,6,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,26,Kai Allen,Ford Mustang GT,6,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,14,Cameron Hill,Toyota GR Supra A90,6,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,777,Declan Fraser,Chev Camaro ZL1,6,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,888,William Brown,Ford Mustang GT,7,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,55,Thomas Randle,Ford Mustang GT,6,1,33,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,38,Rylan Gray,Ford Mustang GT,7,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,88,Broc Feeney,Ford Mustang GT,9,1,32,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,2,Ryan Wood,Toyota GR Supra A90,5,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,19,Matthew Payne,Ford Mustang GT,8,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,26,Kai Allen,Ford Mustang GT,9,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,18,Anton De Pasquale,Chev Camaro ZL1,7,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,88,Broc Feeney,Ford Mustang GT,11,1,33,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,17,Brodie Kostecki,Ford Mustang GT,7,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,2,Ryan Wood,Toyota GR Supra A90,7,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,4,Jack Le Brocq,Chev Camaro ZL1,7,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,26,Kai Allen,Ford Mustang GT,11,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,7,James Golding,Ford Mustang GT,7,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,QR12,19,Matthew Payne,Ford Mustang GT,10,1,35,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Qualifying Race 12.pdf,2026-04-22 16:49:00,,,
RUA,R10,14,Cameron Hill,Toyota GR Supra A90,0,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,96,Macauley Jones,Toyota GR Supra A90,0,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,3,Aaron Cameron,Ford Mustang GT,11,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,7,James Golding,Ford Mustang GT,13,1,34,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,4,Jack Le Brocq,Chev Camaro ZL1,13,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,99,Cooper Murray,Chev Camaro ZL1,13,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,26,Kai Allen,Ford Mustang GT,15,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,10,Zach Bates,Chev Camaro ZL1,15,1,36,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,38,Rylan Gray,Ford Mustang GT,17,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,6,Cameron Waters,Ford Mustang GT,18,1,37,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,1,Chaz Mostert,Toyota GR Supra A90,18,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,9,Jobe Stewart,Chev Camaro ZL1,18,1,38,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
RUA,R10,11,Jackson Walls,Ford Mustang GT,18,1,39,FALSE,pit_speed,NaN,E:\2026\99_seasonTiming\04_RUA\pit_speed\Race 10.pdf,2026-04-22 16:49:00,,,
