event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,round,source_file,extracted_at,kph,report_type
RUA,PRACTICE,19,Matthew Payne,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,19,Matthew Payne,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,19,Matthew Payne,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,19,Matthew Payne,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,196,
RUA,PRACTICE,19,Matthew Payne,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,19,Matthew Payne,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,19,Matthew Payne,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,19,Matthew Payne,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,194,
RUA,PRACTICE,19,Matthew Payne,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,19,Matthew Payne,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,19,Matthew Payne,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,186,
RUA,PRACTICE,19,Matthew Payne,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,19,Matthew Payne,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,237,
RUA,PRACTICE,19,Matthew Payne,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,177,
RUA,PRACTICE,19,Matthew Payne,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,96,
RUA,PRACTICE,19,Matthew Payne,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,19,Matthew Payne,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,26,Kai Allen,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,63,
RUA,PRACTICE,26,Kai Allen,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,248,
RUA,PRACTICE,26,Kai Allen,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,26,Kai Allen,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,159,
RUA,PRACTICE,26,Kai Allen,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,26,Kai Allen,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,26,Kai Allen,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,166,
RUA,PRACTICE,26,Kai Allen,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,26,Kai Allen,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,26,Kai Allen,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,234,
RUA,PRACTICE,26,Kai Allen,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,196,
RUA,PRACTICE,26,Kai Allen,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,26,Kai Allen,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,26,Kai Allen,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,193,
RUA,PRACTICE,26,Kai Allen,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,26,Kai Allen,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,26,Kai Allen,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,26,Kai Allen,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,91,
RUA,PRACTICE,26,Kai Allen,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,255,
RUA,PRACTICE,31,Jayden Ojeda,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,100,
RUA,PRACTICE,31,Jayden Ojeda,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,238,
RUA,PRACTICE,31,Jayden Ojeda,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,175,
RUA,PRACTICE,31,Jayden Ojeda,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,247,
RUA,PRACTICE,31,Jayden Ojeda,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,255,
RUA,PRACTICE,31,Jayden Ojeda,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,239,
RUA,PRACTICE,31,Jayden Ojeda,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,185,
RUA,PRACTICE,31,Jayden Ojeda,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,31,Jayden Ojeda,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,245,
RUA,PRACTICE,31,Jayden Ojeda,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,31,Jayden Ojeda,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,186,
RUA,PRACTICE,31,Jayden Ojeda,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,31,Jayden Ojeda,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,31,Jayden Ojeda,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,31,Jayden Ojeda,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,31,Jayden Ojeda,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,173,
RUA,PRACTICE,31,Jayden Ojeda,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,31,Jayden Ojeda,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,94,
RUA,PRACTICE,31,Jayden Ojeda,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,255,
RUA,PRACTICE,31,Jayden Ojeda,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,256,
RUA,PRACTICE,38,Rylan Gray,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,62,
RUA,PRACTICE,38,Rylan Gray,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,223,
RUA,PRACTICE,38,Rylan Gray,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,245,
RUA,PRACTICE,38,Rylan Gray,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,186,
RUA,PRACTICE,38,Rylan Gray,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,243,
RUA,PRACTICE,38,Rylan Gray,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,38,Rylan Gray,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,237,
RUA,PRACTICE,38,Rylan Gray,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,192,
RUA,PRACTICE,38,Rylan Gray,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,38,Rylan Gray,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,38,Rylan Gray,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,191,
RUA,PRACTICE,38,Rylan Gray,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,38,Rylan Gray,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,38,Rylan Gray,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,207,
RUA,PRACTICE,38,Rylan Gray,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,186,
RUA,PRACTICE,38,Rylan Gray,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,38,Rylan Gray,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,193,
RUA,PRACTICE,38,Rylan Gray,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,38,Rylan Gray,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,88,
RUA,PRACTICE,38,Rylan Gray,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,255,
RUA,PRACTICE,38,Rylan Gray,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,55,Thomas Randle,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,85,
RUA,PRACTICE,55,Thomas Randle,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,227,
RUA,PRACTICE,55,Thomas Randle,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,247,
RUA,PRACTICE,55,Thomas Randle,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,175,
RUA,PRACTICE,55,Thomas Randle,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,55,Thomas Randle,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,55,Thomas Randle,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,55,Thomas Randle,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,55,Thomas Randle,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,55,Thomas Randle,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,55,Thomas Randle,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,55,Thomas Randle,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,250,
RUA,PRACTICE,55,Thomas Randle,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,55,Thomas Randle,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,231,
RUA,PRACTICE,55,Thomas Randle,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,105,
RUA,PRACTICE,55,Thomas Randle,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,55,Thomas Randle,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,55,Thomas Randle,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,214,
RUA,PRACTICE,55,Thomas Randle,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,180,
RUA,PRACTICE,55,Thomas Randle,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,255,
RUA,PRACTICE,55,Thomas Randle,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,105,
RUA,PRACTICE,55,Thomas Randle,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,88,Broc Feeney,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,78,
RUA,PRACTICE,88,Broc Feeney,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,244,
RUA,PRACTICE,88,Broc Feeney,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,250,
RUA,PRACTICE,88,Broc Feeney,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,116,
RUA,PRACTICE,88,Broc Feeney,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,165,
RUA,PRACTICE,88,Broc Feeney,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,88,Broc Feeney,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,88,Broc Feeney,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,163,
RUA,PRACTICE,88,Broc Feeney,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,88,Broc Feeney,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,88,Broc Feeney,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,209,
RUA,PRACTICE,88,Broc Feeney,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,191,
RUA,PRACTICE,88,Broc Feeney,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,88,Broc Feeney,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,88,Broc Feeney,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,157,
RUA,PRACTICE,88,Broc Feeney,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,88,Broc Feeney,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,88,Broc Feeney,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,88,Broc Feeney,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,118,
RUA,PRACTICE,88,Broc Feeney,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,88,Broc Feeney,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,88,Broc Feeney,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,88,Broc Feeney,,23,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,96,Macauley Jones,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,114,
RUA,PRACTICE,96,Macauley Jones,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,232,
RUA,PRACTICE,96,Macauley Jones,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,225,
RUA,PRACTICE,96,Macauley Jones,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,191,
RUA,PRACTICE,96,Macauley Jones,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,238,
RUA,PRACTICE,96,Macauley Jones,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,245,
RUA,PRACTICE,96,Macauley Jones,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,248,
RUA,PRACTICE,96,Macauley Jones,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,96,Macauley Jones,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,96,Macauley Jones,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,250,
RUA,PRACTICE,96,Macauley Jones,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,187,
RUA,PRACTICE,96,Macauley Jones,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,250,
RUA,PRACTICE,96,Macauley Jones,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,249,
RUA,PRACTICE,96,Macauley Jones,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,250,
RUA,PRACTICE,96,Macauley Jones,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,96,Macauley Jones,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,96,Macauley Jones,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,175,
RUA,PRACTICE,96,Macauley Jones,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,250,
RUA,PRACTICE,96,Macauley Jones,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,148,
RUA,PRACTICE,96,Macauley Jones,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,96,Macauley Jones,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,99,Cooper Murray,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,81,
RUA,PRACTICE,99,Cooper Murray,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,225,
RUA,PRACTICE,99,Cooper Murray,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,174,
RUA,PRACTICE,99,Cooper Murray,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,186,
RUA,PRACTICE,99,Cooper Murray,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,99,Cooper Murray,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,99,Cooper Murray,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,99,Cooper Murray,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,235,
RUA,PRACTICE,99,Cooper Murray,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,195,
RUA,PRACTICE,99,Cooper Murray,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,99,Cooper Murray,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,99,Cooper Murray,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,99,Cooper Murray,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,195,
RUA,PRACTICE,99,Cooper Murray,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,195,
RUA,PRACTICE,99,Cooper Murray,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
