TIRF Data File: Project 1792; Run 29; ISO False; ID 0ewPQRp
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
67.66	0.02	0.012	-0.009	32.44	-24.54	373.93	-3074.51	50.40	-28.87	0.01	-0.12	19.03	0.09	-4.39	49.57	-0.35	26.62	24.90	26.18	29.89	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.67	0.01	0.012	0.004	32.43	-23.15	375.82	-3074.59	51.28	-28.03	0.01	-0.12	19.03	-0.27	-9.28	-7.96	-5.08	26.64	24.86	26.23	29.91	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.68	0.01	0.012	-0.000	32.43	-31.08	376.71	-3071.91	50.54	-29.51	0.01	-0.12	19.04	0.09	-4.39	23.18	0.40	26.62	24.87	26.27	29.89	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.69	0.02	0.016	0.001	32.43	-34.79	375.61	-3073.88	50.55	-29.10	0.01	-0.12	19.04	0.09	1.71	49.57	-0.35	26.72	24.89	26.27	29.91	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.70	0.01	0.006	-0.000	32.44	-35.11	375.46	-3076.97	50.97	-29.23	0.01	-0.12	19.05	-0.03	-0.73	-76.16	-1.43	26.73	24.86	26.23	29.91	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.71	0.01	0.020	-0.003	32.43	-30.14	376.42	-3074.67	50.25	-29.50	0.01	-0.12	19.06	0.09	-5.62	23.18	0.40	26.72	24.85	26.25	29.94	22.06	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.72	0.01	0.010	0.010	32.42	-20.72	375.99	-3074.97	50.04	-28.44	0.01	-0.12	19.08	0.09	-3.17	23.18	0.40	26.70	24.88	26.30	29.94	22.04	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.73	0.01	0.010	-0.000	32.43	-20.05	373.14	-3076.11	49.71	-28.03	0.01	-0.12	19.08	0.09	-3.17	23.18	0.40	26.68	24.87	26.30	29.97	22.01	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.74	0.01	0.010	0.007	32.42	-29.15	375.82	-3077.14	50.32	-28.96	0.01	-0.12	19.07	0.09	-11.72	23.18	0.40	26.70	24.87	26.33	29.96	22.01	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.75	0.01	0.016	0.010	32.43	-37.04	374.82	-3080.51	51.16	-30.41	0.01	-0.12	19.06	-0.27	-10.50	-7.96	-5.08	26.70	24.87	26.37	29.96	22.03	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.76	-0.00	0.012	0.010	32.43	-37.80	375.88	-3076.43	48.98	-30.21	0.01	-0.12	19.08	-0.15	-6.84	2.00	15.25	26.73	24.87	26.38	29.97	22.05	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.77	0.01	0.009	0.010	32.43	-28.52	374.85	-3078.36	50.88	-28.57	0.01	-0.12	19.08	0.09	-4.39	23.18	0.40	26.72	24.88	26.37	29.99	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.78	0.01	0.015	-0.003	32.43	-19.28	375.19	-3079.34	50.01	-26.94	0.01	-0.12	19.08	0.09	-4.39	23.18	0.40	26.73	24.86	26.41	30.04	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.79	0.02	0.020	-0.000	32.43	-26.21	375.36	-3079.39	50.01	-28.52	0.01	-0.12	19.07	-0.15	-9.28	-30.81	-2.05	26.75	24.83	26.43	30.02	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.80	0.02	0.015	0.001	32.43	-33.47	374.26	-3081.35	50.00	-29.59	0.01	-0.12	19.08	-0.03	-10.50	-162.87	-1.20	26.78	24.85	26.45	30.02	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.81	0.02	0.020	-0.002	32.43	-40.63	375.25	-3080.09	50.07	-31.26	0.01	-0.12	19.08	-0.15	-3.17	-30.81	-2.05	26.81	24.88	26.45	30.04	22.10	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.82	0.01	0.019	-0.000	32.42	-36.30	375.32	-3081.36	50.22	-30.63	0.01	-0.12	19.08	-0.03	-5.62	-76.16	-1.43	26.81	24.84	26.50	30.04	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.83	0.01	0.018	-0.005	32.43	-26.63	372.68	-3082.00	48.58	-28.69	0.01	-0.12	19.06	-0.15	-3.17	-14.41	-3.25	26.80	24.82	26.48	29.99	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.84	0.01	0.015	0.005	32.42	-24.41	375.59	-3080.02	49.42	-28.67	0.01	-0.12	19.06	-0.52	-8.06	-4.20	-8.72	26.81	24.84	26.45	30.02	22.06	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.85	-0.02	0.015	0.004	32.42	-27.75	373.17	-3082.21	48.60	-28.77	0.01	-0.12	19.04	0.09	-3.17	-55.99	-1.58	26.81	24.81	26.45	30.04	22.05	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.86	0.02	0.016	0.001	32.43	-32.08	374.22	-3083.62	50.29	-29.39	0.01	-0.12	19.04	0.09	-5.62	49.57	-0.35	26.88	24.78	26.37	30.05	22.03	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.87	0.03	0.016	0.003	32.43	-34.33	375.39	-3083.27	49.87	-30.06	0.01	-0.12	19.04	-0.15	-3.17	-47.22	-1.69	26.86	24.80	26.37	30.05	22.05	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.88	0.02	0.016	-0.002	32.43	-32.07	374.01	-3084.57	49.79	-29.39	0.01	-0.12	19.03	-0.03	-11.72	-162.87	-1.20	26.91	24.85	26.40	30.09	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.89	0.01	0.016	-0.002	32.43	-28.38	374.08	-3083.83	50.33	-28.51	0.01	-0.12	19.03	0.22	4.15	10.06	2.22	26.93	24.82	26.37	30.07	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.90	-0.02	0.022	-0.003	32.43	-22.02	375.07	-3085.97	50.22	-27.30	0.01	-0.12	19.04	-0.03	-6.84	183.97	-0.82	26.91	24.81	26.38	30.07	22.14	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.91	0.02	0.020	-0.000	32.43	-25.48	376.43	-3085.10	50.96	-28.73	0.01	-0.12	19.03	-0.03	-5.62	-162.87	-1.20	26.86	24.79	26.37	30.07	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.92	-0.00	0.015	-0.002	32.42	-31.29	376.33	-3088.51	52.02	-30.23	0.01	-0.12	19.03	-0.03	-14.16	10.55	2.07	26.89	24.83	26.37	29.97	22.14	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.93	0.01	0.016	0.003	32.42	-36.16	373.08	-3083.37	48.73	-31.21	0.01	-0.12	19.03	-0.03	-9.28	-76.16	-1.43	26.93	24.82	26.38	29.97	22.16	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.94	0.02	0.012	-0.005	32.43	-32.03	373.90	-3084.84	50.46	-29.38	0.01	-0.12	19.04	-0.15	-1.95	-30.81	-2.05	26.89	24.84	26.37	29.97	22.18	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.95	0.01	0.009	-0.003	32.43	-29.78	375.08	-3085.86	50.21	-28.06	0.01	-0.12	19.03	0.09	-9.28	23.18	0.40	26.89	24.88	26.35	29.96	22.19	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.96	0.02	0.010	-0.000	32.42	-27.21	372.89	-3084.32	48.87	-28.41	0.01	-0.12	19.04	0.09	-10.50	49.57	-0.35	26.89	24.93	26.33	29.96	22.18	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.97	0.01	0.020	-0.003	32.43	-29.37	375.06	-3088.10	51.10	-29.05	0.01	-0.12	19.02	-0.03	-0.73	-76.16	-1.43	26.89	24.92	26.37	29.97	22.18	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.98	0.01	0.013	-0.005	32.43	-29.37	377.35	-3088.52	52.92	-29.05	0.01	-0.12	19.02	0.34	-5.62	6.42	4.05	26.89	24.96	26.35	29.99	22.17	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
67.99	0.01	0.006	0.003	32.43	-32.12	375.34	-3087.90	50.46	-29.41	0.01	-0.12	19.02	0.09	-8.06	23.18	0.40	26.86	24.96	26.33	30.00	22.15	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.00	0.01	0.018	-0.002	32.43	-30.77	375.11	-3086.75	50.30	-29.24	0.01	-0.12	19.00	-0.03	-11.72	-76.16	-1.43	26.84	24.98	26.32	30.02	22.14	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.01	0.01	0.004	-0.000	32.43	-32.70	375.19	-3088.01	50.48	-29.14	0.01	-0.12	19.02	-0.03	-8.06	-76.16	-1.43	26.84	25.01	26.30	30.02	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.02	0.01	0.015	0.004	32.42	-29.28	374.31	-3088.14	50.87	-29.01	0.01	-0.12	19.03	0.09	-10.50	23.18	0.40	26.81	25.01	26.32	30.02	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.03	-0.02	0.006	-0.002	32.43	-30.10	371.71	-3088.07	50.38	-29.47	0.01	-0.12	19.03	0.09	-9.28	-55.99	-1.58	26.84	24.99	26.25	30.04	22.12	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.04	0.02	0.018	-0.006	32.43	-32.89	373.79	-3085.84	50.57	-29.86	0.01	-0.12	19.03	-0.15	-8.06	-30.81	-2.05	26.89	25.00	26.27	29.99	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.05	0.01	0.018	-0.002	32.43	-33.52	371.74	-3083.38	49.14	-29.60	0.01	-0.12	19.05	-0.03	-1.95	-76.16	-1.43	26.89	24.98	26.30	29.97	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.06	0.01	0.012	-0.002	32.42	-28.47	374.01	-3084.67	49.78	-28.55	0.01	-0.12	19.03	0.22	-12.94	10.06	2.22	26.91	24.98	26.32	29.96	22.12	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.07	0.01	0.020	-0.003	32.43	-29.23	375.12	-3084.84	50.69	-28.99	0.01	-0.12	19.03	-0.03	-12.94	-76.16	-1.43	26.88	24.99	26.30	29.96	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.08	0.01	0.015	0.003	32.42	-26.44	375.39	-3087.07	50.97	-28.61	0.01	-0.12	19.04	-0.15	-0.73	-14.41	-3.25	26.88	24.99	26.30	29.96	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.09	-0.02	0.013	0.003	32.42	-28.56	374.25	-3083.46	49.63	-29.23	0.01	-0.12	19.05	-0.15	-3.17	34.81	-0.07	26.89	24.98	26.33	29.97	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.10	0.01	0.022	0.003	32.42	-32.78	375.42	-3084.79	50.66	-30.46	0.01	-0.12	19.06	-0.03	-4.39	-76.16	-1.43	26.88	24.98	26.32	29.96	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.11	0.02	0.023	-0.003	32.43	-31.21	373.94	-3088.36	50.89	-29.55	0.01	-0.12	19.06	-0.03	-4.39	-162.87	-1.20	26.93	24.98	26.30	29.97	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.12	0.01	0.018	-0.010	32.43	-26.93	373.64	-3085.31	51.14	-28.95	0.01	-0.12	19.07	-0.27	-5.62	-7.96	-5.08	26.97	24.99	26.32	29.96	22.11	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.13	0.01	0.015	-0.008	32.43	-25.39	376.04	-3085.24	50.98	-28.70	0.01	-0.12	19.08	0.09	-4.39	23.18	0.40	26.97	24.99	26.33	29.99	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.14	0.01	0.007	0.001	32.42	-31.21	374.18	-3087.24	50.74	-30.19	0.01	-0.12	19.09	0.09	-6.84	23.18	0.40	26.93	25.01	26.30	29.97	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.15	0.01	0.015	0.004	32.42	-33.28	374.35	-3087.22	50.73	-30.15	0.01	-0.12	19.10	-0.27	-1.95	-7.96	-5.07	26.97	25.02	26.32	29.97	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.16	0.03	0.013	-0.006	32.43	-32.02	373.80	-3086.02	50.59	-30.02	0.01	-0.12	19.11	-0.15	-8.06	-47.22	-1.69	27.02	25.02	26.33	29.99	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.17	0.01	0.007	0.001	32.42	-30.62	374.17	-3087.15	50.72	-30.46	0.01	-0.12	19.11	-0.27	-5.62	-7.96	-5.07	26.99	24.99	26.37	30.02	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.18	-0.00	0.013	-0.000	32.42	-27.83	374.08	-3084.66	49.77	-29.44	0.01	-0.12	19.10	-0.03	-12.94	10.55	2.07	26.96	25.01	26.35	30.00	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.19	0.02	0.019	0.001	32.42	-26.26	373.05	-3083.66	49.42	-28.54	0.01	-0.12	19.11	-0.03	-3.17	-162.87	-1.20	26.99	25.00	26.40	29.99	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.20	0.01	0.016	-0.002	32.42	-30.55	370.61	-3083.57	48.92	-29.15	0.01	-0.12	19.13	0.22	-0.73	10.06	2.22	26.97	24.97	26.41	29.97	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.21	0.01	0.019	0.001	32.42	-33.43	374.21	-3084.79	50.44	-29.57	0.01	-0.12	19.11	0.09	-6.84	23.18	0.40	26.97	25.01	26.41	29.97	22.07	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.22	0.01	0.013	0.001	32.42	-31.35	373.01	-3085.73	49.67	-29.61	0.01	-0.12	19.11	-0.03	-6.84	-76.16	-1.43	26.97	24.99	26.37	29.97	22.08	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.23	0.01	0.009	-0.005	32.43	-30.59	373.87	-3087.11	50.74	-28.52	0.01	-0.12	19.10	0.09	-10.50	23.18	0.40	27.01	25.00	26.33	29.97	22.09	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.24	0.02	0.015	-0.005	32.42	-24.96	372.74	-3086.03	50.35	-27.74	0.01	-0.12	19.12	0.09	-4.39	49.57	-0.35	26.99	24.96	26.35	29.97	22.12	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.25	0.01	0.013	0.005	32.42	-27.75	374.45	-3084.87	50.45	-28.77	0.01	-0.12	19.11	-0.15	-5.62	-14.41	-3.25	26.96	24.98	26.30	29.97	22.13	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.26	-0.00	0.007	0.001	32.42	-29.14	374.20	-3086.07	50.58	-29.60	0.01	-0.12	19.10	-0.03	-9.28	10.55	2.07	27.01	24.98	26.30	29.97	22.15	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.27	0.01	0.009	0.003	32.42	-30.63	371.98	-3085.96	50.09	-29.83	0.01	-0.12	19.10	-0.15	-6.84	-14.41	-3.25	26.96	24.91	26.30	29.96	22.18	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.28	0.02	0.009	-0.002	32.42	-25.54	372.90	-3086.19	50.36	-28.75	0.01	-0.12	19.10	0.09	0.49	49.57	-0.35	26.94	24.90	26.30	29.91	22.18	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.29	-0.00	0.012	-0.006	32.43	-27.51	373.90	-3084.29	51.00	-29.32	0.01	-0.12	19.10	0.09	-4.39	-3.21	-11.10	26.93	24.89	26.30	29.89	22.18	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.30	-0.02	0.012	-0.005	32.42	-25.31	371.63	-3086.39	50.16	-28.02	0.01	-0.12	19.10	-0.03	-8.06	183.97	-0.82	26.88	24.89	26.27	29.88	22.20	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.31	0.02	0.012	0.014	32.41	-26.81	372.66	-3081.40	48.86	-27.61	0.01	-0.12	19.08	0.09	-6.84	49.57	-0.35	26.94	24.88	26.27	29.86	22.23	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.32	0.02	0.020	-0.002	32.42	-29.83	372.94	-3083.74	50.06	-28.08	0.01	-0.12	19.07	-0.27	-8.06	-17.02	-2.91	26.93	24.87	26.25	29.89	22.25	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.33	-0.00	0.012	-0.006	32.43	-35.69	373.88	-3083.73	50.93	-29.60	0.01	-0.12	19.05	0.09	-0.73	-3.21	-11.10	26.89	24.88	26.25	29.89	22.26	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.34	-0.00	0.012	-0.008	32.43	-28.70	372.60	-3083.59	50.03	-29.28	0.01	-0.12	19.05	0.09	-3.17	-3.21	-11.10	26.86	24.87	26.25	29.92	22.24	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.35	0.01	0.018	-0.003	32.43	-23.52	372.91	-3082.92	50.58	-28.18	0.01	-0.12	19.05	0.09	-6.84	23.18	0.40	26.84	24.82	26.27	29.92	22.21	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.36	0.01	0.003	-0.000	32.42	-17.75	373.03	-3082.85	49.95	-26.70	0.01	-0.12	19.04	-0.03	-9.28	-76.16	-1.43	26.91	24.85	26.27	29.94	22.22	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.37	0.01	0.013	0.003	32.42	-25.41	372.04	-3080.39	48.76	-28.06	0.01	-0.12	19.05	-0.15	-5.62	-14.41	-3.25	26.81	24.84	26.27	29.94	22.22	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.38	-0.00	0.016	-0.003	32.42	-32.00	371.73	-3086.15	50.76	-28.72	0.01	-0.12	19.05	-0.03	-6.84	10.55	2.07	26.80	24.85	26.23	29.96	22.24	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.39	0.02	0.015	0.004	32.42	-33.48	373.33	-3080.40	50.23	-29.59	0.01	-0.12	19.03	0.09	0.49	49.57	-0.35	26.83	24.84	26.27	29.99	22.23	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.40	-0.00	0.015	0.016	32.42	-28.37	376.23	-3081.70	50.89	-29.15	0.01	-0.12	19.02	0.09	-4.39	-3.21	-11.10	26.75	24.83	26.27	30.00	22.23	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.41	0.02	0.019	-0.005	32.42	-23.37	372.75	-3082.70	49.28	-28.76	0.01	-0.12	19.00	0.09	-8.06	49.57	-0.35	26.72	24.85	26.25	30.00	22.24	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.42	0.01	0.018	0.005	32.42	-24.59	373.36	-3082.97	49.95	-28.24	0.01	-0.12	19.01	0.22	-11.72	10.06	2.22	26.76	24.88	26.20	30.02	22.24	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.43	0.03	0.013	0.008	32.42	-30.51	373.56	-3085.25	51.50	-28.49	0.01	-0.12	19.00	0.09	-9.28	75.96	-0.57	26.78	24.83	26.20	30.04	22.23	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.44	-0.02	0.015	-0.000	32.42	-34.88	373.03	-3082.45	49.89	-29.14	0.01	-0.12	19.00	-0.03	-9.28	183.97	-0.82	26.78	24.87	26.20	30.05	22.23	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.45	0.02	0.025	-0.003	32.43	-33.03	372.87	-3083.62	50.66	-29.91	0.01	-0.12	18.99	-0.03	-3.17	-162.87	-1.20	26.80	24.87	26.17	30.04	22.22	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.46	0.01	0.007	0.001	32.42	-26.58	374.33	-3084.19	52.23	-29.31	0.01	-0.12	18.98	-0.03	-4.39	-76.16	-1.43	26.84	24.89	26.08	30.00	22.20	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.47	0.02	0.009	0.001	32.42	-20.00	372.03	-3083.14	50.99	-28.01	0.01	-0.12	19.01	0.09	-4.39	49.57	-0.35	26.78	24.88	26.12	30.02	22.19	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.48	0.02	0.018	-0.005	32.42	-21.22	370.59	-3080.84	49.83	-27.49	0.01	-0.12	19.00	0.09	-8.06	49.57	-0.35	26.80	24.93	26.12	30.00	22.17	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.49	-0.00	0.015	-0.003	32.43	-26.89	372.87	-3080.33	49.00	-28.29	0.01	-0.12	19.00	0.09	-5.62	-3.21	-11.10	26.81	24.88	26.10	30.00	22.15	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.50	0.02	0.010	0.005	32.42	-34.78	373.34	-3078.99	48.81	-30.38	0.01	-0.12	18.98	-0.15	-6.84	-30.81	-2.05	26.86	24.89	26.13	30.02	22.14	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
68.51	-0.00	0.006	-0.002	32.42	-32.03	372.96	-3081.46	49.75	-30.02	0.01	-0.12	18.98	0.09	-3.17	-3.21	-11.10	26.86	24.89	26.15	30.02	22.14	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
